date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:14:20	956/956	---M--	200	added ('OK')	image/png	etag:%223bc-59d1c4fee174f%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/images/timeline_top.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/images/timeline_top.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:21	2338/2338	---M--	200	added ('OK')	image/png	etag:%22922-59d1c4fee84af%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/images/timeline_left.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/images/timeline_left.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:23	1151/1151	---M--	200	added ('OK')	image/png	etag:%2247f-59d1c4fee07af%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/images/fancy_heading_hr.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/images/fancy_heading_hr.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:26	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-59d1c4ff1b12a%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-icons_222222_256x240.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-icons_222222_256x240.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:29	180/180	---M--	200	added ('OK')	image/png	etag:%22b4-59d1c4ff1c0ca%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:30	5616/5616	---M--	200	added ('OK')	image/png	etag:%2215f0-59d1c4ff1c0ca%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/bg_widget_header.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/bg_widget_header.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:32	5640/5640	---M--	200	added ('OK')	image/png	etag:%221608-59d1c4ff1c0ca%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/bg_widget_header_active.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/bg_widget_header_active.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:33	1077/1077	---M--	200	added ('OK')	image/png	etag:%22435-59d1c4fee84af%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/images/bg_panel.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/images/bg_panel.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:35	178/178	---M--	200	added ('OK')	image/png	etag:%22b2-59d1c4ff1b12a%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_75_ffffff_40x100.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-bg_flat_75_ffffff_40x100.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:36	120/120	---M--	200	added ('OK')	image/png	etag:%2278-59d1c4ff1c0ca%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:37	119/119	---M--	200	added ('OK')	image/png	etag:%2277-59d1c4ff1c0ca%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:39	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-59d1c4ff1c0ca%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-icons_888888_256x240.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-icons_888888_256x240.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:41	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-59d1c4ff1c0ca%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-icons_2e83ff_256x240.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-icons_2e83ff_256x240.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:42	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-59d1c4ff1c0ca%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-icons_cd0a0a_256x240.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-icons_cd0a0a_256x240.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:44	4369/4369	---M--	200	added ('OK')	image/png	etag:%221111-59d1c4ff1c0ca%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-icons_454545_256x240.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/ui/images/ui-icons_454545_256x240.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:45	1494/1494	---M--	200	added ('OK')	image/png	etag:%225d6-59d1c4ff191ea%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/jplayer/css/jplayer.png	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:46	18277/18277	---M--	200	added ('OK')	image/jpeg	etag:%224765-59d1c4ff191ea%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.jpg	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:46	3284/3284	---M--	200	added ('OK')	image/gif	etag:%22cd4-59d1c4ff191ea%22	https://themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/themes/betheme/assets/jplayer/css/jplayer.blue.monday.seeking.gif	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/eb214.css)
23:14:47	40211/40211	---M--	200	added ('OK')	image/jpeg	etag:%229d13-59d1c7e98ca5d%22	https://themes.muffingroup.com/be/itservice3/wp-content/plugins/mfn-be-demo/images/be@2x.jpg	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/plugins/mfn-be-demo/images/be@2x.jpg	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/78f48.css)
23:14:53	79078/79078	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202020%2022:14:52%20GMT	https://themes.muffingroup.com/be/itservice3/Version/	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/Version/index.html	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/8192a.js)
23:14:54	79086/79086	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202020%2022:14:53%20GMT	https://themes.muffingroup.com/be/itservice3/CustomEase.min.js	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/CustomEase.min.50.delayed	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/8192a.js)
23:14:55	336/336	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202020%2022:14:55%20GMT	https://themes.muffingroup.com/be/TweenLite.min.js	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/TweenLite.min.js	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/8192a.js)
23:14:59	16416/16416	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2025%20Feb%202020%2022:14:58%20GMT	https://player.vimeo.com/api/player.js	C:/Users/sethm/Desktop/BeItWebApp/player.vimeo.com/api/player.js	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/8192a.js)
23:15:01	2344/2344	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Feb%202020%2022:15:01%20GMT	https://themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fitservice3%2Fabout-us%2F	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed6668.json	(from https://themes.muffingroup.com/be/itservice3/about-us/)
23:15:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Feb%202020%2022:15:00%20GMT	https://themes.muffingroup.com/be/itservice3/origin=https://	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/origin=https_/index.html	(from https://themes.muffingroup.com/be/itservice3/wp-content/cache/minify/8192a.js)
23:15:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Feb%202020%2022:15:01%20GMT	https://themes.muffingroup.com/be/itservice3/?p=8	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/index2df4.html	(from https://themes.muffingroup.com/be/itservice3/about-us/)
23:15:03	2761/2761	---MCZ	200	added ('OK')	text/xml	date:Tue,%2025%20Feb%202020%2022:15:02%20GMT	https://themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fitservice3%2Fabout-us%2F&format=xml	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embedd0b8	(from https://themes.muffingroup.com/be/itservice3/about-us/)
23:15:03	469/469	---M--	200	added ('OK')	image/png	etag:%221d5-59d1c3d73b9c9%22	https://themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-about-icon1.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-about-icon1.png	(from https://themes.muffingroup.com/be/itservice3/about-us/)
23:15:04	575/575	---M--	200	added ('OK')	image/png	etag:%2223f-59d1c3d73aa29%22	https://themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-about-icon2.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-about-icon2.png	(from https://themes.muffingroup.com/be/itservice3/about-us/)
23:15:05	834/834	---M--	200	added ('OK')	image/png	etag:%22342-59d1c3d73e8a9%22	https://themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-about-icon3.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-about-icon3.png	(from https://themes.muffingroup.com/be/itservice3/about-us/)
23:15:06	519/519	---M--	200	added ('OK')	image/png	etag:%22207-59d1c3d736ba9%22	https://themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-about-icon4.png	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-about-icon4.png	(from https://themes.muffingroup.com/be/itservice3/about-us/)
23:15:08	157089/157089	---M--	200	added ('OK')	image/jpeg	etag:%22265a1-59d1c3d741788%22	https://themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-about-pic2.jpg	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-about-pic2.jpg	(from https://themes.muffingroup.com/be/itservice3/about-us/)
23:15:09	2329/2329	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Feb%202020%2022:15:09%20GMT	https://themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fitservice3%2Fservices%2F	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed31c2.json	(from https://themes.muffingroup.com/be/itservice3/services/)
23:15:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Feb%202020%2022:15:09%20GMT	https://themes.muffingroup.com/be/itservice3/?p=14	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/index0b69.html	(from https://themes.muffingroup.com/be/itservice3/services/)
23:15:10	2746/2746	---MCZ	200	added ('OK')	text/xml	date:Tue,%2025%20Feb%202020%2022:15:10%20GMT	https://themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fitservice3%2Fservices%2F&format=xml	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed2e2a	(from https://themes.muffingroup.com/be/itservice3/services/)
23:15:11	2321/2321	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Feb%202020%2022:15:11%20GMT	https://themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fitservice3%2Fpricing%2F	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embedd172.json	(from https://themes.muffingroup.com/be/itservice3/pricing/)
23:15:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Feb%202020%2022:15:11%20GMT	https://themes.muffingroup.com/be/itservice3/?p=10	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/index64b4.html	(from https://themes.muffingroup.com/be/itservice3/pricing/)
23:15:12	2738/2738	---MCZ	200	added ('OK')	text/xml	date:Tue,%2025%20Feb%202020%2022:15:12%20GMT	https://themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fitservice3%2Fpricing%2F&format=xml	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed605f	(from https://themes.muffingroup.com/be/itservice3/pricing/)
23:15:12	60239/60239	---M--	200	added ('OK')	image/jpeg	etag:%22eb4f-59d1c3d742728%22	https://themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-pricing-pic1.jpg	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-pricing-pic1.jpg	(from https://themes.muffingroup.com/be/itservice3/pricing/)
23:15:13	69379/69379	---M--	200	added ('OK')	image/jpeg	etag:%2210f03-59d1c3d73f849%22	https://themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-pricing-pic2.jpg	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-content/uploads/2019/11/itservice3-pricing-pic2.jpg	(from https://themes.muffingroup.com/be/itservice3/pricing/)
23:15:14	2360/2360	---MCZ	200	added ('OK')	application/json	date:Tue,%2025%20Feb%202020%2022:15:14%20GMT	https://themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fitservice3%2Fcontact%2F	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed4b0d.json	(from https://themes.muffingroup.com/be/itservice3/contact/)
23:15:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Feb%202020%2022:15:14%20GMT	https://themes.muffingroup.com/be/itservice3/?p=12	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/index678b.html	(from https://themes.muffingroup.com/be/itservice3/contact/)
23:15:16	2777/2777	---MCZ	200	added ('OK')	text/xml	date:Tue,%2025%20Feb%202020%2022:15:15%20GMT	https://themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.muffingroup.com%2Fbe%2Fitservice3%2Fcontact%2F&format=xml	C:/Users/sethm/Desktop/BeItWebApp/themes.muffingroup.com/be/itservice3/wp-json/oembed/1.0/embed2024	(from https://themes.muffingroup.com/be/itservice3/contact/)
